20200530_MKY3563_03_Cell05_GFP,0,2
20200530_MKY3563_02_Cell01_GFP,0,2
20200530_MKY3569_08_Cell04_GFP,1,2
20200530_MKY3564_04_Cell07_GFP,0,2
20200530_MKY3564_04_Cell08_GFP,0,2
20200530_MKY3563_07_Cell04_GFP,1,2
20200530_MKY3563_06_Cell05_GFP,1,2
20200530_MKY3569_08_Cell01_GFP,1,2
20200530_MKY3569_04_Cell05_GFP,0,2
20200530_MKY3563_02_Cell04_GFP,1,2
20200530_MKY3564_04_Cell04_GFP,0,2
20200530_MKY3569_06_Cell06_GFP,1,2
20200530_MKY3563_05_Cell07_GFP,1,2
20200530_MKY3563_01_Cell04_GFP,1,2
20200530_MKY3569_03_Cell06_GFP,1,2
20200530_MKY3569_06_Cell07_GFP,1,2
20200530_MKY3564_08_Cell06_GFP,0,2
20200530_MKY3563_08_Cell08_GFP,1,2
20200530_MKY3563_01_Cell06_GFP,1,2
20200530_MKY3569_09_Cell05_GFP,1,2
20200530_MKY3563_05_Cell04_GFP,1,2
20200530_MKY3563_03_Cell07_GFP,1,2
20200530_MKY3564_07_Cell01_GFP,0,2
20200530_MKY3563_01_Cell02_GFP,1,2
20200530_MKY3569_02_Cell04_GFP,0,2
20200530_MKY3569_07_Cell03_GFP,1,2
20200530_MKY3569_05_Cell03_GFP,1,2
20200530_MKY3564_09_Cell07_GFP,0,2
20200530_MKY3569_08_Cell05_GFP,0,2
20200530_MKY3563_08_Cell01_GFP,1,2
20200530_MKY3563_05_Cell06_GFP,1,2
20200530_MKY3564_07_Cell03_GFP,0,2
20200530_MKY3569_01_Cell07_GFP,0,2
20200530_MKY3563_09_Cell02_GFP,1,2
20200530_MKY3563_04_Cell06_GFP,1,2
20200530_MKY3564_07_Cell08_GFP,0,2
20200530_MKY3564_07_Cell05_GFP,0,2
20200530_MKY3564_02_Cell03_GFP,0,2
20200530_MKY3569_01_Cell05_GFP,1,2
20200530_MKY3564_04_Cell05_GFP,0,2
20200530_MKY3569_04_Cell03_GFP,1,2
20200530_MKY3564_09_Cell06_GFP,0,2
20200530_MKY3564_02_Cell05_GFP,0,2
20200530_MKY3564_06_Cell03_GFP,0,2
20200530_MKY3569_03_Cell04_GFP,1,2
20200530_MKY3563_06_Cell04_GFP,1,2
20200530_MKY3563_04_Cell04_GFP,1,2
20200530_MKY3569_06_Cell04_GFP,1,2
20200530_MKY3564_03_Cell03_GFP,0,2
20200530_MKY3569_09_Cell01_GFP,1,2
20200530_MKY3569_03_Cell03_GFP,1,2
20200530_MKY3564_03_Cell01_GFP,0,2
20200530_MKY3564_09_Cell03_GFP,0,2
20200530_MKY3564_01_Cell04_GFP,0,2
20200530_MKY3563_09_Cell01_GFP,1,2
20200530_MKY3569_02_Cell05_GFP,1,2
20200530_MKY3563_06_Cell08_GFP,1,2
20200530_MKY3564_03_Cell05_GFP,0,2
20200530_MKY3564_09_Cell01_GFP,0,2
20200530_MKY3563_01_Cell01_GFP,1,2
20200530_MKY3569_08_Cell02_GFP,1,2
20200530_MKY3564_01_Cell06_GFP,0,2
20200530_MKY3569_05_Cell04_GFP,1,2
20200530_MKY3563_01_Cell03_GFP,0,2
20200530_MKY3564_07_Cell07_GFP,0,2
20200530_MKY3563_04_Cell02_GFP,1,2
20200530_MKY3569_07_Cell01_GFP,0,2
20200530_MKY3564_01_Cell03_GFP,1,2
20200530_MKY3564_02_Cell06_GFP,0,2
20200530_MKY3564_08_Cell02_GFP,0,2
20200530_MKY3564_01_Cell01_GFP,0,2
20200530_MKY3563_04_Cell05_GFP,1,2
20200530_MKY3569_07_Cell05_GFP,1,2
